,id,file,map,round,seconds,att_side,vic_side,hp_dmg,arm_dmg,bomb_site,hitbox,wp,wp_type,award,winner_side,att_rank,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank
663,663,003201673717864202280_0171883906.dem,de_dust2,28,2503.694,Terrorist,CounterTerrorist,100,0,,LeftArm,AWP,Sniper,100,CounterTerrorist,16,17,626.0,192.0,612.0,385.0,SEMI_ECO,15400,34000,16.0
664,664,003201673717864202280_0171883906.dem,de_dust2,28,2513.79,CounterTerrorist,Terrorist,100,5,A,Head,AWP,Sniper,100,CounterTerrorist,18,16,810.0,585.0,881.0,386.0,SEMI_ECO,15400,34000,16.0
665,665,003201673717864202280_0171883906.dem,de_dust2,28,2519.01,CounterTerrorist,Terrorist,32,0,A,LeftArm,AWP,Sniper,100,CounterTerrorist,18,16,852.0,500.0,823.0,194.0,SEMI_ECO,15400,34000,16.0
666,666,003201673717864202280_0171883906.dem,de_dust2,28,2520.948,CounterTerrorist,Terrorist,22,4,A,Chest,M4A1,Rifle,300,CounterTerrorist,17,16,625.0,288.0,819.0,180.0,SEMI_ECO,15400,34000,16.0
667,667,003201673717864202280_0171883906.dem,de_dust2,28,2521.26,CounterTerrorist,Terrorist,22,4,A,Chest,M4A1,Rifle,300,CounterTerrorist,17,16,625.0,287.0,820.0,183.0,SEMI_ECO,15400,34000,16.0
668,668,003201673717864202280_0171883906.dem,de_dust2,28,2522.198,CounterTerrorist,Terrorist,24,14,A,Head,M4A1,Rifle,300,CounterTerrorist,17,16,626.0,287.0,819.0,188.0,SEMI_ECO,15400,34000,16.0
669,669,003201673717864202280_0171883906.dem,de_dust2,29,2568.551,CounterTerrorist,Terrorist,24,6,,Stomach,UMP,SMG,600,CounterTerrorist,17,16,100.0,455.0,207.0,514.0,NORMAL,27600,29450,16.0
670,670,003201673717864202280_0171883906.dem,de_dust2,29,2568.833,CounterTerrorist,Terrorist,24,6,,Stomach,UMP,SMG,600,CounterTerrorist,17,16,100.0,469.0,212.0,513.0,NORMAL,27600,29450,16.0
671,671,003201673717864202280_0171883906.dem,de_dust2,29,2568.989,CounterTerrorist,Terrorist,24,6,,Stomach,UMP,SMG,600,CounterTerrorist,17,16,100.0,476.0,213.0,512.0,NORMAL,27600,29450,16.0
672,672,003201673717864202280_0171883906.dem,de_dust2,29,2569.083,CounterTerrorist,Terrorist,19,5,,LeftArm,UMP,SMG,600,CounterTerrorist,17,16,100.0,481.0,213.0,512.0,NORMAL,27600,29450,16.0
673,673,003201673717864202280_0171883906.dem,de_dust2,29,2569.27,CounterTerrorist,Terrorist,9,5,,Chest,UMP,SMG,600,CounterTerrorist,17,16,100.0,490.0,213.0,512.0,NORMAL,27600,29450,16.0
674,674,003201673717864202280_0171883906.dem,de_dust2,29,2572.49,CounterTerrorist,Terrorist,16,4,,Chest,MP7,SMG,600,CounterTerrorist,17,18,636.0,399.0,595.0,451.0,NORMAL,27600,29450,16.0
675,675,003201673717864202280_0171883906.dem,de_dust2,29,2573.052,CounterTerrorist,Terrorist,66,19,,Head,MP7,SMG,600,CounterTerrorist,17,18,642.0,405.0,585.0,440.0,NORMAL,27600,29450,16.0
676,676,003201673717864202280_0171883906.dem,de_dust2,29,2573.24,Terrorist,CounterTerrorist,41,0,,LeftLeg,Deagle,Pistol,300,CounterTerrorist,18,17,583.0,438.0,640.0,403.0,NORMAL,27600,29450,16.0
677,677,003201673717864202280_0171883906.dem,de_dust2,29,2573.333,CounterTerrorist,Terrorist,16,4,,Chest,MP7,SMG,600,CounterTerrorist,17,18,641.0,404.0,582.0,436.0,NORMAL,27600,29450,16.0
678,678,003201673717864202280_0171883906.dem,de_dust2,29,2573.396,CounterTerrorist,Terrorist,2,6,,Stomach,MP7,SMG,600,CounterTerrorist,17,18,641.0,405.0,581.0,435.0,NORMAL,27600,29450,16.0
679,679,003201673717864202280_0171883906.dem,de_dust2,29,2574.271,Terrorist,CounterTerrorist,23,1,,RightArm,Tec9,Pistol,300,CounterTerrorist,16,17,222.0,289.0,117.0,345.0,NORMAL,27600,29450,16.0
680,680,003201673717864202280_0171883906.dem,de_dust2,29,2574.802,CounterTerrorist,Terrorist,24,6,,Stomach,UMP,SMG,600,CounterTerrorist,17,16,128.0,349.0,203.0,300.0,NORMAL,27600,29450,16.0
681,681,003201673717864202280_0171883906.dem,de_dust2,29,2575.178,CounterTerrorist,Terrorist,20,5,,Chest,UMP,SMG,600,CounterTerrorist,17,16,126.0,347.0,203.0,306.0,NORMAL,27600,29450,16.0
682,682,003201673717864202280_0171883906.dem,de_dust2,29,2575.365,CounterTerrorist,Terrorist,20,5,,Chest,UMP,SMG,600,CounterTerrorist,17,16,123.0,340.0,202.0,303.0,NORMAL,27600,29450,16.0
683,683,003201673717864202280_0171883906.dem,de_dust2,29,2575.521,CounterTerrorist,Terrorist,36,21,,Head,UMP,SMG,600,CounterTerrorist,17,16,119.0,333.0,201.0,302.0,NORMAL,27600,29450,16.0
684,684,003201673717864202280_0171883906.dem,de_dust2,29,2579.647,CounterTerrorist,Terrorist,100,1,,Chest,AWP,Sniper,100,CounterTerrorist,13,16,121.0,202.0,227.0,258.0,NORMAL,27600,29450,16.0
685,685,003201673717864202280_0171883906.dem,de_dust2,29,2580.272,Terrorist,CounterTerrorist,50,16,,Generic,HE,Grenade,300,CounterTerrorist,17,17,473.0,483.0,591.0,465.0,NORMAL,27600,29450,16.0
686,686,003201673717864202280_0171883906.dem,de_dust2,29,2586.242,CounterTerrorist,Terrorist,21,5,,LeftArm,UMP,SMG,600,CounterTerrorist,17,17,290.0,505.0,312.0,505.0,NORMAL,27600,29450,16.0
687,687,003201673717864202280_0171883906.dem,de_dust2,29,2587.055,CounterTerrorist,Terrorist,21,5,,Chest,UMP,SMG,600,CounterTerrorist,17,17,311.0,518.0,308.0,495.0,NORMAL,27600,29450,16.0
688,688,003201673717864202280_0171883906.dem,de_dust2,29,2587.618,CounterTerrorist,Terrorist,21,5,,RightArm,UMP,SMG,600,CounterTerrorist,17,17,300.0,521.0,314.0,495.0,NORMAL,27600,29450,16.0
689,689,003201673717864202280_0171883906.dem,de_dust2,29,2587.961,CounterTerrorist,Terrorist,27,7,,Stomach,UMP,SMG,600,CounterTerrorist,17,17,310.0,525.0,313.0,495.0,NORMAL,27600,29450,16.0
690,690,003201673717864202280_0171883906.dem,de_dust2,29,2588.055,CounterTerrorist,Terrorist,10,23,,Head,UMP,SMG,600,CounterTerrorist,17,17,308.0,523.0,312.0,495.0,NORMAL,27600,29450,16.0
691,691,003201673717864202280_0171883906.dem,de_dust2,30,2614.529,Terrorist,CounterTerrorist,100,3,,Head,AWP,Sniper,100,Terrorist,17,17,466.0,916.0,439.0,311.0,NORMAL,35000,27450,16.0
692,692,003201673717864202280_0171883906.dem,de_dust2,30,2616.311,Terrorist,CounterTerrorist,81,1,,Stomach,AWP,Sniper,100,Terrorist,18,13,441.0,916.0,458.0,237.0,NORMAL,35000,27450,16.0
693,693,003201673717864202280_0171883906.dem,de_dust2,30,2629.313,CounterTerrorist,Terrorist,1,0,,Generic,HE,Grenade,300,Terrorist,13,16,148.0,205.0,121.0,439.0,NORMAL,35000,27450,16.0
694,694,003201673717864202280_0171883906.dem,de_dust2,30,2633.752,CounterTerrorist,Terrorist,82,1,,Chest,AWP,Sniper,100,Terrorist,18,18,799.0,129.0,627.0,358.0,NORMAL,35000,27450,16.0
695,695,003201673717864202280_0171883906.dem,de_dust2,30,2633.8140000000008,Terrorist,CounterTerrorist,100,5,,Head,Deagle,Pistol,300,Terrorist,18,18,628.0,359.0,799.0,129.0,NORMAL,35000,27450,16.0
696,696,003201673717864202280_0171883906.dem,de_dust2,30,2633.8459999999995,Terrorist,CounterTerrorist,19,3,,Chest,AK47,Rifle,300,Terrorist,16,13,115.0,441.0,139.0,210.0,NORMAL,35000,27450,16.0
697,697,003201673717864202280_0171883906.dem,de_dust2,30,2638.347,CounterTerrorist,Terrorist,46,0,,LeftLeg,AWP,Sniper,100,Terrorist,17,16,888.0,321.0,628.0,280.0,NORMAL,35000,27450,16.0
698,698,003201673717864202280_0171883906.dem,de_dust2,30,2639.566,Terrorist,CounterTerrorist,23,0,,Chest,AWP,Sniper,100,Terrorist,17,17,620.0,335.0,867.0,182.0,NORMAL,35000,27450,16.0
699,699,003201673717864202280_0171883906.dem,de_dust2,30,2658.351,CounterTerrorist,Terrorist,1,0,B,Generic,Molotov,Grenade,300,Terrorist,17,16,854.0,360.0,648.0,261.0,NORMAL,35000,27450,16.0
700,700,003201673717864202280_0171883906.dem,de_dust2,30,2658.382,CounterTerrorist,Terrorist,1,0,B,Generic,Molotov,Grenade,300,Terrorist,17,16,854.0,362.0,648.0,261.0,NORMAL,35000,27450,16.0
701,701,003201673717864202280_0171883906.dem,de_dust2,30,2662.945,Terrorist,CounterTerrorist,77,1,B,Chest,AWP,Sniper,100,Terrorist,17,17,612.0,399.0,674.0,213.0,NORMAL,35000,27450,16.0
702,702,003201673717864202280_0171883906.dem,de_dust2,30,2678.167,CounterTerrorist,Terrorist,92,13,B,Head,P250,Pistol,300,Terrorist,17,16,433.0,324.0,543.0,298.0,NORMAL,35000,27450,16.0
703,703,003201673717864202280_0171883906.dem,de_dust2,30,2678.292,CounterTerrorist,Terrorist,6,3,B,Chest,P250,Pistol,300,Terrorist,17,16,433.0,325.0,542.0,300.0,NORMAL,35000,27450,16.0
704,704,003201673717864202280_0171883906.dem,de_dust2,30,2684.95,Terrorist,CounterTerrorist,40,0,B,LeftLeg,Deagle,Pistol,300,Terrorist,18,17,480.0,294.0,480.0,376.0,NORMAL,35000,27450,16.0
705,705,003201673717864202280_0171883906.dem,de_dust2,30,2686.7,Terrorist,CounterTerrorist,60,7,B,Head,Deagle,Pistol,300,Terrorist,18,17,457.0,302.0,471.0,386.0,NORMAL,35000,27450,16.0
706,706,003201673717864202280_0171883906.dem,de_dust2,30,2697.327,None,Terrorist,45,22,B,Generic,Unknown,Unkown,0,Terrorist,0,16,551.0,768.0,551.0,768.0,NORMAL,35000,27450,16.0
707,707,003201673717864202280_0171883906.dem,de_dust2,30,2697.327,None,Terrorist,90,45,B,Generic,Unknown,Unkown,0,Terrorist,0,16,551.0,768.0,551.0,768.0,NORMAL,35000,27450,16.0
708,708,003201673717864202280_0171883906.dem,de_dust2,30,2697.327,None,Terrorist,18,20,B,Generic,Unknown,Unkown,0,Terrorist,0,18,551.0,768.0,551.0,768.0,NORMAL,35000,27450,16.0
709,709,003201673717864202280_0171883906.dem,de_dust2,30,2697.327,None,Terrorist,6,3,B,Generic,Unknown,Unkown,0,Terrorist,0,17,551.0,768.0,551.0,768.0,NORMAL,35000,27450,16.0
